Region,Day,Cumulative Supply,Cumulative Vaccinations,Opening Supply,Supply Increase,Daily Supply,Daily Vaccinations,Population
NB,2021-02-27,"46,775","26,317","20,458",0,"20,458",0,781476
NB,2021-02-28,"46,775","26,317","20,458",0,"20,458",0,781476
NB,2021-03-01,"46,775","26,317","20,458",0,"20,458","7,424",781476
NB,2021-03-02,"46,775","33,741","13,034",0,"13,034",0,781476
NB,2021-03-03,"46,775","33,741","13,034",0,"13,034",0,781476
NB,2021-03-04,"46,775","33,741","13,034","9,360","22,394",0,781476
NB,2021-03-05,"56,135","33,741","22,394",0,"22,394",0,781476
NB,2021-03-06,"56,135","33,741","22,394",0,"22,394",0,781476
NB,2021-03-07,"56,135","33,741","22,394",0,"22,394","4,742",781476
NB,2021-03-08,"56,135","38,483","17,652",0,"17,652",0,781476
NB,2021-03-09,"56,135","38,483","17,652",0,"17,652",0,781476
NB,2021-03-10,"56,135","38,483","17,652","19,860","37,512",0,781476
NB,2021-03-11,"75,995","38,483","37,512",0,"37,512",0,781476
NB,2021-03-12,"75,995","38,483","37,512",0,"37,512",0,781476
NB,2021-03-13,"75,995","38,483","37,512",0,"37,512",0,781476
NB,2021-03-14,"75,995","38,483","37,512",0,"37,512","12,871",781476
NB,2021-03-15,"75,995","51,354","24,641",0,"24,641",0,781476
NB,2021-03-16,"75,995","51,354","24,641",0,"24,641","2,169",781476
NB,2021-03-17,"75,995","53,523","22,472","17,460","39,932","1,305",781476
NB,2021-03-18,"93,455","54,828","38,627",0,"38,627",840,781476
NB,2021-03-19,"93,455","55,668","37,787",0,"37,787","2,054",781476
NB,2021-03-20,"93,455","57,722","35,733",0,"35,733","3,384",781476
NB,2021-03-21,"93,455","61,106","32,349",0,"32,349","2,089",781476
NB,2021-03-22,"93,455","63,195","30,260",0,"30,260","1,157",781476
NB,2021-03-23,"93,455","64,352","29,103",0,"29,103","2,034",781476
NB,2021-03-24,"93,455","66,386","27,069","29,660","56,729","3,574",781476
NB,2021-03-25,"123,115","69,960","53,155",0,"53,155","6,002",781476
NB,2021-03-26,"123,115","75,962","47,153",0,"47,153","5,102",781476
NB,2021-03-27,"123,115","81,064","42,051",0,"42,051","6,202",781476
NB,2021-03-28,"123,115","87,266","35,849",0,"35,849","2,916",781476
NB,2021-03-29,"123,115","90,182","32,933",0,"32,933","1,195",781476
NB,2021-03-30,"123,115","91,377","31,738",0,"31,738","3,878",781476
NB,2021-03-31,"123,115","95,255","27,860","24,570","52,430","5,543",781476
NB,2021-04-01,"147,685","100,798","46,887",0,"46,887","10,142",781476
NB,2021-04-02,"147,685","110,940","36,745",0,"36,745","5,945",781476
NB,2021-04-03,"147,685","116,885","30,800",0,"30,800","3,788",781476
NB,2021-04-04,"147,685","120,673","27,012","42,800","69,812","1,556",781476
NB,2021-04-05,"190,485","122,229","68,256",0,"68,256","1,893",781476
NB,2021-04-06,"190,485","124,122","66,363",0,"66,363","5,195",781476
NB,2021-04-07,"190,485","129,317","61,168",0,"61,168","6,485",781476
NB,2021-04-08,"190,485","135,802","54,683",0,"54,683","8,673",781476
NB,2021-04-09,"190,485","144,475","46,010","21,835","67,845","7,372",781476
NB,2021-04-10,"212,320","151,847","60,473",0,"60,473","8,962",781476
NB,2021-04-11,"212,320","160,809","51,511","21,835","73,346",637,781476
NB,2021-04-12,"234,155","161,446","72,709",0,"72,709","1,690",781476
NB,2021-04-13,"234,155","163,136","71,019",0,"71,019","4,639",781476
NB,2021-04-14,"234,155","167,775","66,380","10,530","76,910","5,790",781476
NB,2021-04-15,"244,685","173,565","71,120",0,"71,120","7,744",781476
NB,2021-04-16,"244,685","181,309","63,376",0,"63,376","6,582",781476
NB,2021-04-17,"244,685","187,891","56,794",0,"56,794","8,002",781476
NB,2021-04-18,"244,685","195,893","48,792","10,530","59,322",569,781476
NB,2021-04-19,"255,215","196,462","58,753",0,"58,753","1,759",781476
NB,2021-04-20,"255,215","198,221","56,994",0,"56,994","4,828",781476
NB,2021-04-21,"255,215","203,049","52,166","23,015","75,181","6,026",781476
NB,2021-04-22,"278,230","209,075","69,155",0,"69,155","8,059",781476
NB,2021-04-23,"278,230","217,134","61,096",0,"61,096","6,850",781476
NB,2021-04-24,"278,230","223,984","54,246",0,"54,246","8,328",781476
NB,2021-04-25,"278,230","232,312","45,918","23,015","68,933",591,781476
NB,2021-04-26,"301,245","232,903","68,342",0,"68,342","1,541",781476
NB,2021-04-27,"301,245","234,444","66,801",0,"66,801","4,231",781476
NB,2021-04-28,"301,245","238,675","62,570","10,530","73,100","5,281",781476
NB,2021-04-29,"311,775","243,956","67,819",0,"67,819","7,062",781476
NB,2021-04-30,"311,775","251,018","60,757",0,"60,757","6,003",781476
NB,2021-05-01,"311,775","257,021","54,754",0,"54,754","7,298",781476
NB,2021-05-02,"311,775","264,319","47,456","10,530","57,986",518,781476
NB,2021-05-03,"322,305","264,837","57,468",0,"57,468","1,362",781476
NB,2021-05-04,"322,305","266,199","56,106",0,"56,106","3,740",781476
NB,2021-05-05,"322,305","269,939","52,366","10,530","62,896","4,668",781476
NB,2021-05-06,"332,835","274,607","58,228",0,"58,228","6,242",781476
NB,2021-05-07,"332,835","280,849","51,986",0,"51,986","5,306",781476
NB,2021-05-08,"332,835","286,155","46,680",0,"46,680","6,451",781476
NB,2021-05-09,"332,835","292,606","40,229","10,530","50,759",459,781476
NB,2021-05-10,"343,365","293,065","50,300",0,"50,300","1,222",781476
NB,2021-05-11,"343,365","294,287","49,078",0,"49,078","3,355",781476
NB,2021-05-12,"343,365","297,642","45,723","10,530","56,253","4,187",781476
NB,2021-05-13,"353,895","301,829","52,066",0,"52,066","5,599",781476
NB,2021-05-14,"353,895","307,428","46,467",0,"46,467","4,759",781476
NB,2021-05-15,"353,895","312,187","41,708",0,"41,708","5,786",781476
NB,2021-05-16,"353,895","317,973","35,922","10,530","46,452",411,781476
NB,2021-05-17,"364,425","318,384","46,041",0,"46,041","1,157",781476
NB,2021-05-18,"364,425","319,541","44,884",0,"44,884","3,176",781476
NB,2021-05-19,"364,425","322,717","41,708","10,530","52,238","3,963",781476
NB,2021-05-20,"374,955","326,680","48,275",0,"48,275","5,300",781476
NB,2021-05-21,"374,955","331,980","42,975",0,"42,975","4,504",781476
NB,2021-05-22,"374,955","336,484","38,471",0,"38,471","5,477",781476
NB,2021-05-23,"374,955","341,961","32,994","10,530","43,524",388,781476
NB,2021-05-24,"385,485","342,349","43,136",0,"43,136","1,107",781476
NB,2021-05-25,"385,485","343,456","42,029",0,"42,029","3,038",781476
NB,2021-05-26,"385,485","346,494","38,991","10,530","49,521","3,791",781476
NB,2021-05-27,"396,015","350,285","45,730",0,"45,730","5,070",781476
NB,2021-05-28,"396,015","355,355","40,660",0,"40,660","4,309",781476
NB,2021-05-29,"396,015","359,664","36,351",0,"36,351","5,240",781476
NB,2021-05-30,"396,015","364,904","31,111","10,530","41,641",372,781476
NB,2021-05-31,"406,545","365,276","41,269",0,"41,269",710,781476
NB,2021-06-01,"406,545","365,986","40,559",0,"40,559","1,949",781476
NB,2021-06-02,"406,545","367,935","38,610",0,"38,610","2,432",781476
NB,2021-06-03,"406,545","370,367","36,178",0,"36,178","3,252",781476
NB,2021-06-04,"406,545","373,619","32,926",0,"32,926","2,764",781476
NB,2021-06-05,"406,545","376,383","30,162",0,"30,162","3,361",781476
NB,2021-06-06,"406,545","379,744","26,801",0,"26,801",239,781476
NB,2021-06-07,"406,545","379,983","26,562",0,"26,562",458,781476
NB,2021-06-08,"406,545","380,441","26,104",0,"26,104","1,256",781476
NB,2021-06-09,"406,545","381,697","24,848",0,"24,848","1,568",781476
NB,2021-06-10,"406,545","383,265","23,280",0,"23,280","2,096",781476
NB,2021-06-11,"406,545","385,361","21,184",0,"21,184","1,782",781476
NB,2021-06-12,"406,545","387,143","19,402",0,"19,402","2,166",781476
NB,2021-06-13,"406,545","389,309","17,236",0,"17,236",154,781476
NB,2021-06-14,"406,545","389,463","17,082",0,"17,082",294,781476
NB,2021-06-15,"406,545","389,757","16,788",0,"16,788",808,781476
NB,2021-06-16,"406,545","390,565","15,980",0,"15,980","1,008",781476
NB,2021-06-17,"406,545","391,573","14,972",0,"14,972","1,348",781476
NB,2021-06-18,"406,545","392,921","13,624",0,"13,624","1,146",781476
NB,2021-06-19,"406,545","394,067","12,478",0,"12,478","1,393",781476
NB,2021-06-20,"406,545","395,460","11,085",0,"11,085",98,781476
NB,2021-06-21,"406,545","395,558","10,987",0,"10,987",189,781476
NB,2021-06-22,"406,545","395,747","10,798",0,"10,798",520,781476
NB,2021-06-23,"406,545","396,267","10,278",0,"10,278",648,781476
NB,2021-06-24,"406,545","396,915","9,630",0,"9,630",867,781476
NB,2021-06-25,"406,545","397,782","8,763",0,"8,763",737,781476
NB,2021-06-26,"406,545","398,519","8,026",0,"8,026",896,781476
NB,2021-06-27,"406,545","399,415","7,130",0,"7,130",62,781476
NB,2021-06-28,"406,545","399,477","7,068",0,"7,068",0,781476
NB,2021-06-29,"406,545","399,477","7,068",0,"7,068",0,781476
NB,2021-06-30,"406,545","399,477","7,068",0,"7,068",0,781476
NB,2021-07-01,"406,545","399,477","7,068",0,"7,068",0,781476
NS,2021-01-01,"9,550","2,596","6,954",0,"6,954",0,979351
NS,2021-01-02,"9,550","2,596","6,954",0,"6,954",0,979351
NS,2021-01-03,"9,550","2,596","6,954",0,"6,954",124,979351
NS,2021-01-04,"9,550","2,720","6,830",0,"6,830",0,979351
NS,2021-01-05,"9,550","2,720","6,830",0,"6,830",0,979351
NS,2021-01-06,"9,550","2,720","6,830",0,"6,830",0,979351
NS,2021-01-07,"9,550","2,720","6,830","3,900","10,730",0,979351
NS,2021-01-08,"13,450","2,720","10,730",0,"10,730",0,979351
NS,2021-01-09,"13,450","2,720","10,730",0,"10,730",0,979351
NS,2021-01-10,"13,450","2,720","10,730",0,"10,730",0,979351
NS,2021-01-11,"13,450","2,720","10,730",0,"10,730","1,111",979351
NS,2021-01-12,"13,450","3,831","9,619",0,"9,619",0,979351
NS,2021-01-13,"13,450","3,831","9,619",0,"9,619",0,979351
NS,2021-01-14,"13,450","3,831","9,619","9,550","19,169","3,769",979351
NS,2021-01-15,"23,000","7,600","15,400",0,"15,400",0,979351
NS,2021-01-16,"23,000","7,600","15,400",0,"15,400",0,979351
NS,2021-01-17,"23,000","7,600","15,400",0,"15,400",0,979351
NS,2021-01-18,"23,000","7,600","15,400",0,"15,400",920,979351
NS,2021-01-19,"23,000","8,520","14,480",0,"14,480",655,979351
NS,2021-01-20,"23,000","9,175","13,825",0,"13,825",652,979351
NS,2021-01-21,"23,000","9,827","13,173","5,850","19,023",748,979351
NS,2021-01-22,"28,850","10,575","18,275",0,"18,275",0,979351
NS,2021-01-23,"28,850","10,575","18,275",0,"18,275",0,979351
NS,2021-01-24,"28,850","10,575","18,275",0,"18,275",508,979351
NS,2021-01-25,"28,850","11,083","17,767",0,"17,767",539,979351
NS,2021-01-26,"28,850","11,622","17,228",0,"17,228",664,979351
NS,2021-01-27,"28,850","12,286","16,564",0,"16,564","1,218",979351
NS,2021-01-28,"28,850","13,504","15,346",0,"15,346","1,085",979351
NS,2021-01-29,"28,850","14,589","14,261",0,"14,261",0,979351
NS,2021-01-30,"28,850","14,589","14,261",0,"14,261",0,979351
NS,2021-01-31,"28,850","14,589","14,261",0,"14,261",317,979351
NS,2021-02-01,"28,850","14,906","13,944",0,"13,944",259,979351
NS,2021-02-02,"28,850","15,165","13,685",0,"13,685",672,979351
NS,2021-02-03,"28,850","15,837","13,013",0,"13,013",611,979351
NS,2021-02-04,"28,850","16,448","12,402","1,950","14,352",847,979351
NS,2021-02-05,"30,800","17,295","13,505",0,"13,505",0,979351
NS,2021-02-06,"30,800","17,295","13,505",0,"13,505",0,979351
NS,2021-02-07,"30,800","17,295","13,505",0,"13,505",924,979351
NS,2021-02-08,"30,800","18,219","12,581","4,000","16,581",607,979351
NS,2021-02-09,"34,800","18,826","15,974",0,"15,974","1,187",979351
NS,2021-02-10,"34,800","20,013","14,787","1,950","16,737","1,019",979351
NS,2021-02-11,"36,750","21,032","15,718",0,"15,718","1,311",979351
NS,2021-02-12,"36,750","22,343","14,407",0,"14,407",0,979351
NS,2021-02-13,"36,750","22,343","14,407",0,"14,407",0,979351
NS,2021-02-14,"36,750","22,343","14,407",0,"14,407",0,979351
NS,2021-02-15,"36,750","22,343","14,407",0,"14,407",797,979351
NS,2021-02-16,"36,750","23,140","13,610",0,"13,610",909,979351
NS,2021-02-17,"36,750","24,049","12,701",0,"12,701",983,979351
NS,2021-02-18,"36,750","25,032","11,718","10,530","22,248",0,979351
NS,2021-02-19,"47,280","25,032","22,248",0,"22,248",0,979351
NS,2021-02-20,"47,280","25,032","22,248",0,"22,248",0,979351
NS,2021-02-21,"47,280","25,032","22,248",0,"22,248","2,489",979351
NS,2021-02-22,"47,280","27,521","19,759",0,"19,759",445,979351
NS,2021-02-23,"47,280","27,966","19,314",0,"19,314","1,271",979351
NS,2021-02-24,"47,280","29,237","18,043",0,"18,043","1,511",979351
NS,2021-02-25,"47,280","30,748","16,532","14,700","31,232","1,271",979351
NS,2021-02-26,"61,980","32,019","29,961",0,"29,961",0,979351
NS,2021-02-27,"61,980","32,019","29,961",0,"29,961",0,979351
NS,2021-02-28,"61,980","32,019","29,961",0,"29,961",837,979351
NS,2021-03-01,"61,980","32,856","29,124",0,"29,124",615,979351
NS,2021-03-02,"61,980","33,471","28,509",0,"28,509","1,820",979351
NS,2021-03-03,"61,980","35,291","26,689",0,"26,689","2,299",979351
NS,2021-03-04,"61,980","37,590","24,390","11,700","36,090","1,086",979351
NS,2021-03-05,"73,680","38,676","35,004",0,"35,004",0,979351
NS,2021-03-06,"73,680","38,676","35,004",0,"35,004",0,979351
NS,2021-03-07,"73,680","38,676","35,004",0,"35,004",768,979351
NS,2021-03-08,"73,680","39,444","34,236",0,"34,236",787,979351
NS,2021-03-09,"73,680","40,231","33,449",0,"33,449","2,325",979351
NS,2021-03-10,"73,680","42,556","31,124","24,200","55,324","2,593",979351
NS,2021-03-11,"97,880","45,149","52,731",450,"53,181","1,742",979351
NS,2021-03-12,"98,330","46,891","51,439",0,"51,439",0,979351
NS,2021-03-13,"98,330","46,891","51,439",0,"51,439",0,979351
NS,2021-03-14,"98,330","46,891","51,439",0,"51,439","1,186",979351
NS,2021-03-15,"98,330","48,077","50,253","6,250","56,503","2,067",979351
NS,2021-03-16,"104,580","50,144","54,436",0,"54,436","2,208",979351
NS,2021-03-17,"104,580","52,352","52,228","14,530","66,758","2,824",979351
NS,2021-03-18,"119,110","55,176","63,934",0,"63,934","2,860",979351
NS,2021-03-19,"119,110","58,036","61,074",0,"61,074",0,979351
NS,2021-03-20,"119,110","58,036","61,074",0,"61,074",0,979351
NS,2021-03-21,"119,110","58,036","61,074",0,"61,074","2,624",979351
NS,2021-03-22,"119,110","60,660","58,450",0,"58,450","5,627",979351
NS,2021-03-23,"119,110","66,287","52,823",0,"52,823","5,446",979351
NS,2021-03-24,"119,110","71,733","47,377","35,520","82,897","5,698",979351
NS,2021-03-25,"154,630","77,431","77,199",0,"77,199","5,717",979351
NS,2021-03-26,"154,630","83,148","71,482",0,"71,482",0,979351
NS,2021-03-27,"154,630","83,148","71,482",0,"71,482",0,979351
NS,2021-03-28,"154,630","83,148","71,482",0,"71,482","6,046",979351
NS,2021-03-29,"154,630","89,194","65,436",689,"66,125","5,179",979351
NS,2021-03-30,"155,319","94,373","60,946",0,"60,946","6,459",979351
NS,2021-03-31,"155,319","100,832","54,487","30,731","85,218","5,791",979351
NS,2021-04-01,"186,050","106,623","79,427",0,"79,427","4,780",979351
NS,2021-04-02,"186,050","111,403","74,647",0,"74,647",0,979351
NS,2021-04-03,"186,050","111,403","74,647",0,"74,647",0,979351
NS,2021-04-04,"186,050","111,403","74,647","10,600","85,247","2,068",979351
NS,2021-04-05,"196,650","113,471","83,179","3,600","86,779","2,965",979351
NS,2021-04-06,"200,250","116,436","83,814",0,"83,814","6,730",979351
NS,2021-04-07,"200,250","123,166","77,084",0,"77,084",0,979351
NS,2021-04-08,"200,250","123,166","77,084",0,"77,084","9,826",979351
NS,2021-04-09,"200,250","132,992","67,258","48,270","115,528",0,979351
NS,2021-04-10,"248,520","132,992","115,528",0,"115,528",0,979351
NS,2021-04-11,"248,520","132,992","115,528","44,670","160,198","22,816",979351
NS,2021-04-12,"293,190","155,808","137,382",0,"137,382","2,935",979351
NS,2021-04-13,"293,190","158,743","134,447",0,"134,447","6,661",979351
NS,2021-04-14,"293,190","165,404","127,786","13,455","141,241",0,979351
NS,2021-04-15,"306,645","165,404","141,241",0,"141,241","9,725",979351
NS,2021-04-16,"306,645","175,129","131,516",0,"131,516",0,979351
NS,2021-04-17,"306,645","175,129","131,516",0,"131,516",0,979351
NS,2021-04-18,"306,645","175,129","131,516","13,455","144,971","22,582",979351
NS,2021-04-19,"320,100","197,711","122,389",0,"122,389","2,977",979351
NS,2021-04-20,"320,100","200,688","119,412",0,"119,412","6,756",979351
NS,2021-04-21,"320,100","207,444","112,656","27,770","140,426",0,979351
NS,2021-04-22,"347,870","207,444","140,426",0,"140,426","9,863",979351
NS,2021-04-23,"347,870","217,307","130,563",0,"130,563",0,979351
NS,2021-04-24,"347,870","217,307","130,563",0,"130,563",0,979351
NS,2021-04-25,"347,870","217,307","130,563","27,770","158,333","22,902",979351
NS,2021-04-26,"375,640","240,209","135,431",0,"135,431","2,765",979351
NS,2021-04-27,"375,640","242,974","132,666",0,"132,666","6,275",979351
NS,2021-04-28,"375,640","249,249","126,391","13,455","139,846",0,979351
NS,2021-04-29,"389,095","249,249","139,846",0,"139,846","9,161",979351
NS,2021-04-30,"389,095","258,410","130,685",0,"130,685",0,979351
NS,2021-05-01,"389,095","258,410","130,685",0,"130,685",0,979351
NS,2021-05-02,"389,095","258,410","130,685","13,455","144,140","21,273",979351
NS,2021-05-03,"402,550","279,683","122,867",0,"122,867","2,578",979351
NS,2021-05-04,"402,550","282,261","120,289",0,"120,289","5,850",979351
NS,2021-05-05,"402,550","288,111","114,439","13,455","127,894",0,979351
NS,2021-05-06,"416,005","288,111","127,894",0,"127,894","8,540",979351
NS,2021-05-07,"416,005","296,651","119,354",0,"119,354",0,979351
NS,2021-05-08,"416,005","296,651","119,354",0,"119,354",0,979351
NS,2021-05-09,"416,005","296,651","119,354","13,455","132,809","19,830",979351
NS,2021-05-10,"429,460","316,481","112,979",0,"112,979","2,377",979351
NS,2021-05-11,"429,460","318,858","110,602",0,"110,602","5,394",979351
NS,2021-05-12,"429,460","324,252","105,208","13,455","118,663",0,979351
NS,2021-05-13,"442,915","324,252","118,663",0,"118,663","7,875",979351
NS,2021-05-14,"442,915","332,127","110,788",0,"110,788",0,979351
NS,2021-05-15,"442,915","332,127","110,788",0,"110,788",0,979351
NS,2021-05-16,"442,915","332,127","110,788","13,455","124,243","18,286",979351
NS,2021-05-17,"456,370","350,413","105,957",0,"105,957","2,269",979351
NS,2021-05-18,"456,370","352,682","103,688",0,"103,688","5,149",979351
NS,2021-05-19,"456,370","357,831","98,539","13,455","111,994",0,979351
NS,2021-05-20,"469,825","357,831","111,994",0,"111,994","7,518",979351
NS,2021-05-21,"469,825","365,349","104,476",0,"104,476",0,979351
NS,2021-05-22,"469,825","365,349","104,476",0,"104,476",0,979351
NS,2021-05-23,"469,825","365,349","104,476","13,455","117,931","17,457",979351
NS,2021-05-24,"483,280","382,806","100,474",0,"100,474","2,177",979351
NS,2021-05-25,"483,280","384,983","98,297",0,"98,297","4,941",979351
NS,2021-05-26,"483,280","389,924","93,356","13,455","106,811",0,979351
NS,2021-05-27,"496,735","389,924","106,811",0,"106,811","7,214",979351
NS,2021-05-28,"496,735","397,138","99,597",0,"99,597",0,979351
NS,2021-05-29,"496,735","397,138","99,597",0,"99,597",0,979351
NS,2021-05-30,"496,735","397,138","99,597","13,455","113,052","16,752",979351
NS,2021-05-31,"510,190","413,890","96,300",0,"96,300","1,642",979351
NS,2021-06-01,"510,190","415,532","94,658",0,"94,658","3,727",979351
NS,2021-06-02,"510,190","419,259","90,931",0,"90,931",0,979351
NS,2021-06-03,"510,190","419,259","90,931",0,"90,931","5,441",979351
NS,2021-06-04,"510,190","424,700","85,490",0,"85,490",0,979351
NS,2021-06-05,"510,190","424,700","85,490",0,"85,490",0,979351
NS,2021-06-06,"510,190","424,700","85,490",0,"85,490","12,635",979351
NS,2021-06-07,"510,190","437,335","72,855",0,"72,855","1,244",979351
NS,2021-06-08,"510,190","438,579","71,611",0,"71,611","2,823",979351
NS,2021-06-09,"510,190","441,402","68,788",0,"68,788",0,979351
NS,2021-06-10,"510,190","441,402","68,788",0,"68,788","4,121",979351
NS,2021-06-11,"510,190","445,523","64,667",0,"64,667",0,979351
NS,2021-06-12,"510,190","445,523","64,667",0,"64,667",0,979351
NS,2021-06-13,"510,190","445,523","64,667",0,"64,667","9,571",979351
NS,2021-06-14,"510,190","455,094","55,096",0,"55,096",941,979351
NS,2021-06-15,"510,190","456,035","54,155",0,"54,155","2,135",979351
NS,2021-06-16,"510,190","458,170","52,020",0,"52,020",0,979351
NS,2021-06-17,"510,190","458,170","52,020",0,"52,020","3,116",979351
NS,2021-06-18,"510,190","461,286","48,904",0,"48,904",0,979351
NS,2021-06-19,"510,190","461,286","48,904",0,"48,904",0,979351
NS,2021-06-20,"510,190","461,286","48,904",0,"48,904","7,237",979351
NS,2021-06-21,"510,190","468,523","41,667",0,"41,667",711,979351
NS,2021-06-22,"510,190","469,234","40,956",0,"40,956","1,614",979351
NS,2021-06-23,"510,190","470,848","39,342",0,"39,342",0,979351
NS,2021-06-24,"510,190","470,848","39,342",0,"39,342","2,356",979351
NS,2021-06-25,"510,190","473,204","36,986",0,"36,986",0,979351
NS,2021-06-26,"510,190","473,204","36,986",0,"36,986",0,979351
NS,2021-06-27,"510,190","473,204","36,986",0,"36,986","5,471",979351
NS,2021-06-28,"510,190","478,675","31,515",0,"31,515",0,979351
NS,2021-06-29,"510,190","478,675","31,515",0,"31,515",0,979351
NS,2021-06-30,"510,190","478,675","31,515",0,"31,515",0,979351
NS,2021-07-01,"510,190","478,675","31,515",0,"31,515",0,979351
PE,2021-01-01,"5,100","1,932","3,168",0,"3,168",0,159625
PE,2021-01-02,"5,100","1,932","3,168",0,"3,168",0,159625
PE,2021-01-03,"5,100","1,932","3,168",0,"3,168",0,159625
PE,2021-01-04,"5,100","1,932","3,168",0,"3,168",170,159625
PE,2021-01-05,"5,100","2,102","2,998",0,"2,998",0,159625
PE,2021-01-06,"5,100","2,102","2,998",0,"2,998",0,159625
PE,2021-01-07,"5,100","2,102","2,998",975,"3,973","1,498",159625
PE,2021-01-08,"6,075","3,600","2,475",0,"2,475",0,159625
PE,2021-01-09,"6,075","3,600","2,475",0,"2,475",0,159625
PE,2021-01-10,"6,075","3,600","2,475",0,"2,475",0,159625
PE,2021-01-11,"6,075","3,600","2,475",0,"2,475",626,159625
PE,2021-01-12,"6,075","4,226","1,849",0,"1,849",0,159625
PE,2021-01-13,"6,075","4,226","1,849",0,"1,849",876,159625
PE,2021-01-14,"6,075","5,102",973,"2,175","3,148",0,159625
PE,2021-01-15,"8,250","5,102","3,148",0,"3,148",0,159625
PE,2021-01-16,"8,250","5,102","3,148",0,"3,148",0,159625
PE,2021-01-17,"8,250","5,102","3,148",0,"3,148",0,159625
PE,2021-01-18,"8,250","5,102","3,148",0,"3,148",808,159625
PE,2021-01-19,"8,250","5,910","2,340",0,"2,340",0,159625
PE,2021-01-20,"8,250","5,910","2,340",0,"2,340",615,159625
PE,2021-01-21,"8,250","6,525","1,725",975,"2,700",0,159625
PE,2021-01-22,"9,225","6,525","2,700",0,"2,700",0,159625
PE,2021-01-23,"9,225","6,525","2,700",0,"2,700",0,159625
PE,2021-01-24,"9,225","6,525","2,700",0,"2,700",0,159625
PE,2021-01-25,"9,225","6,525","2,700",0,"2,700",592,159625
PE,2021-01-26,"9,225","7,117","2,108",0,"2,108",0,159625
PE,2021-01-27,"9,225","7,117","2,108",0,"2,108",393,159625
PE,2021-01-28,"9,225","7,510","1,715",0,"1,715",0,159625
PE,2021-01-29,"9,225","7,510","1,715",0,"1,715",0,159625
PE,2021-01-30,"9,225","7,510","1,715",0,"1,715",0,159625
PE,2021-01-31,"9,225","7,510","1,715",0,"1,715",0,159625
PE,2021-02-01,"9,225","7,510","1,715",0,"1,715",346,159625
PE,2021-02-02,"9,225","7,856","1,369",0,"1,369",481,159625
PE,2021-02-03,"9,225","8,337",888,0,888,0,159625
PE,2021-02-04,"9,225","8,337",888,975,"1,863",0,159625
PE,2021-02-05,"10,200","8,337","1,863",0,"1,863",0,159625
PE,2021-02-06,"10,200","8,337","1,863",0,"1,863",0,159625
PE,2021-02-07,"10,200","8,337","1,863",0,"1,863",0,159625
PE,2021-02-08,"10,200","8,337","1,863",0,"1,863",491,159625
PE,2021-02-09,"10,200","8,828","1,372",0,"1,372",0,159625
PE,2021-02-10,"10,200","8,828","1,372",0,"1,372",311,159625
PE,2021-02-11,"10,200","9,139","1,061",0,"1,061",0,159625
PE,2021-02-12,"10,200","9,139","1,061",0,"1,061",0,159625
PE,2021-02-13,"10,200","9,139","1,061","1,675","2,736",0,159625
PE,2021-02-14,"11,875","9,139","2,736",0,"2,736",0,159625
PE,2021-02-15,"11,875","9,139","2,736",0,"2,736","1,471",159625
PE,2021-02-16,"11,875","10,610","1,265",0,"1,265",0,159625
PE,2021-02-17,"11,875","10,610","1,265",0,"1,265",81,159625
PE,2021-02-18,"11,875","10,691","1,184","1,170","2,354",0,159625
PE,2021-02-19,"13,045","10,691","2,354",0,"2,354",0,159625
PE,2021-02-20,"13,045","10,691","2,354",0,"2,354",0,159625
PE,2021-02-21,"13,045","10,691","2,354",0,"2,354",0,159625
PE,2021-02-22,"13,045","10,691","2,354",0,"2,354",939,159625
PE,2021-02-23,"13,045","11,630","1,415",0,"1,415",0,159625
PE,2021-02-24,"13,045","11,630","1,415",0,"1,415",546,159625
PE,2021-02-25,"13,045","12,176",869,"1,670","2,539",0,159625
PE,2021-02-26,"14,715","12,176","2,539",0,"2,539",0,159625
PE,2021-02-27,"14,715","12,176","2,539",0,"2,539",0,159625
PE,2021-02-28,"14,715","12,176","2,539",0,"2,539",0,159625
PE,2021-03-01,"14,715","12,176","2,539",0,"2,539",420,159625
PE,2021-03-02,"14,715","12,596","2,119",0,"2,119",0,159625
PE,2021-03-03,"14,715","12,596","2,119",0,"2,119",685,159625
PE,2021-03-04,"14,715","13,281","1,434","1,170","2,604",0,159625
PE,2021-03-05,"15,885","13,281","2,604",0,"2,604",0,159625
PE,2021-03-06,"15,885","13,281","2,604",0,"2,604",0,159625
PE,2021-03-07,"15,885","13,281","2,604",0,"2,604",0,159625
PE,2021-03-08,"15,885","13,281","2,604",0,"2,604",908,159625
PE,2021-03-09,"15,885","14,189","1,696",0,"1,696",0,159625
PE,2021-03-10,"15,885","14,189","1,696","3,170","4,866","1,037",159625
PE,2021-03-11,"19,055","15,226","3,829",0,"3,829",0,159625
PE,2021-03-12,"19,055","15,226","3,829",0,"3,829",422,159625
PE,2021-03-13,"19,055","15,648","3,407",0,"3,407",0,159625
PE,2021-03-14,"19,055","15,648","3,407",0,"3,407",0,159625
PE,2021-03-15,"19,055","15,648","3,407",0,"3,407",351,159625
PE,2021-03-16,"19,055","15,999","3,056",0,"3,056",0,159625
PE,2021-03-17,"19,055","15,999","3,056","2,870","5,926",780,159625
PE,2021-03-18,"21,925","16,779","5,146",0,"5,146",0,159625
PE,2021-03-19,"21,925","16,779","5,146",0,"5,146",0,159625
PE,2021-03-20,"21,925","16,779","5,146",0,"5,146",0,159625
PE,2021-03-21,"21,925","16,779","5,146",0,"5,146",0,159625
